Rater_ID,Question,Face_ID,Response,Face_Woman,Face_SD
6,halsa,161,2,0,0
6,halsa,201,5,1,0
6,halsa,224,2,0,0
6,halsa,108,4,1,1
6,halsa,240,4,0,1
6,halsa,176,5,1,1
6,halsa,253,3,1,0
6,halsa,246,2,0,0
6,halsa,259,3,0,1
6,halsa,263,5,0,1
6,halsa,197,5,1,0
6,halsa,221,4,1,1
6,halsa,182,4,1,1
6,halsa,302,5,0,1
6,halsa,192,6,0,1
6,halsa,140,5,1,0
6,halsa,274,4,1,0
6,halsa,102,4,1,0
6,halsa,204,6,1,0
6,halsa,275,4,0,1
6,halsa,290,4,0,1
6,halsa,265,4,0,1
6,halsa,116,5,0,1
6,halsa,101,6,1,0
6,halsa,145,4,1,1
6,halsa,188,4,0,0
6,halsa,125,5,1,1
6,halsa,179,4,1,0
6,halsa,306,5,0,0
6,halsa,186,5,1,0
6,halsa,228,5,1,1
6,halsa,248,3,0,1
6,halsa,241,3,0,0
6,halsa,172,5,0,1
6,halsa,131,3,1,1
6,halsa,270,3,0,1
6,halsa,177,5,1,1
6,halsa,281,3,0,1
6,halsa,171,2,0,1
6,halsa,433,5,1,1
6,halsa,214,5,1,1
6,halsa,223,4,0,0
6,halsa,208,3,1,0
6,halsa,151,4,1,0
6,halsa,165,4,0,0
6,halsa,196,5,1,0
6,halsa,425,5,1,1
6,halsa,431,5,1,0
6,halsa,212,4,1,1
6,halsa,195,5,1,0
6,halsa,206,3,0,1
6,halsa,269,3,0,0
6,halsa,183,4,0,0
6,halsa,272,3,0,1
6,halsa,291,5,1,1
6,halsa,242,4,0,0
6,halsa,226,5,1,1
6,halsa,220,4,0,0
6,halsa,174,5,1,1
6,halsa,213,5,1,1
6,halsa,110,4,1,1
6,halsa,418,5,1,1
6,halsa,203,5,1,1
6,halsa,193,5,1,1
6,halsa,276,5,0,0
6,halsa,117,5,0,0
6,halsa,190,5,0,1
6,halsa,156,6,1,0
6,halsa,103,4,1,0
6,halsa,184,3,0,0
6,halsa,238,5,1,0
6,halsa,105,5,1,1
6,halsa,153,6,1,1
6,halsa,115,3,0,1
6,halsa,189,4,0,1
6,halsa,126,5,1,1
6,halsa,258,6,0,0
6,halsa,160,3,0,0
6,halsa,185,5,1,0
6,halsa,218,6,1,1
6,halsa,573,6,1,0
6,halsa,245,3,0,1
6,halsa,209,4,1,0
6,halsa,180,5,1,0
6,halsa,149,5,1,0
6,halsa,134,4,1,0
6,halsa,286,5,0,1
6,halsa,211,5,1,1
6,halsa,202,4,1,0
6,halsa,152,5,1,1
6,halsa,123,6,0,1
6,halsa,129,6,1,0
6,halsa,166,3,0,1
6,halsa,122,4,1,1
6,halsa,244,6,1,1
6,halsa,128,6,1,0
6,halsa,280,3,1,0
6,halsa,187,5,0,0
6,halsa,109,4,1,0
6,halsa,217,4,1,1
6,halsa,136,6,1,1
6,halsa,297,4,0,1
6,halsa,256,3,0,1
6,halsa,207,4,1,0
6,halsa,298,5,0,1
6,halsa,451,4,0,0
6,halsa,233,5,1,1
6,halsa,147,5,1,1
6,halsa,235,5,1,1
6,halsa,252,5,0,1
6,halsa,266,5,0,1
6,halsa,215,4,1,0
6,halsa,163,5,1,0
6,halsa,260,6,0,0
6,halsa,285,5,0,0
6,halsa,107,6,1,1
6,halsa,229,5,0,0
6,halsa,236,6,1,1
6,halsa,247,5,0,1
6,halsa,219,5,0,0
6,halsa,138,4,0,0
6,halsa,249,4,1,0
6,halsa,167,5,0,1
6,halsa,173,5,1,0
6,halsa,168,4,0,0
6,halsa,143,5,0,1
6,halsa,257,4,0,1
6,halsa,164,6,1,0
6,halsa,111,5,1,1
6,halsa,133,3,1,0
6,halsa,154,5,1,0
6,halsa,146,3,1,1
6,halsa,198,5,1,0
6,halsa,222,5,1,1
6,halsa,267,5,0,0
6,halsa,230,3,0,0
6,halsa,120,4,1,1
6,halsa,144,4,0,1
6,halsa,210,3,1,0
6,halsa,577,4,0,0
6,halsa,106,4,1,1
6,halsa,305,4,0,0
6,halsa,271,4,0,1
6,halsa,181,5,1,0
6,blek_hud,297,3,0,1
6,blek_hud,191,2,0,0
6,blek_hud,108,6,1,1
6,blek_hud,268,5,0,0
6,blek_hud,305,6,0,0
6,blek_hud,183,6,0,0
6,blek_hud,226,6,1,1
6,blek_hud,211,5,1,1
6,blek_hud,245,5,0,1
6,blek_hud,257,4,0,1
6,blek_hud,109,5,1,0
6,blek_hud,267,5,0,0
6,blek_hud,240,4,0,1
6,blek_hud,107,5,1,1
6,blek_hud,128,1,1,0
6,blek_hud,278,5,0,0
6,blek_hud,282,2,0,0
6,blek_hud,145,5,1,1
6,blek_hud,179,3,1,0
6,blek_hud,122,6,1,1
6,blek_hud,249,6,1,0
6,blek_hud,255,3,0,0
6,blek_hud,140,5,1,0
6,blek_hud,228,3,1,1
6,blek_hud,577,4,0,0
6,blek_hud,222,5,1,1
6,blek_hud,212,5,1,1
6,blek_hud,159,5,0,0
6,blek_hud,275,4,0,1
6,blek_hud,244,5,1,1
6,blek_hud,219,5,0,0
6,blek_hud,126,4,1,1
6,blek_hud,239,3,0,1
6,blek_hud,162,5,0,0
6,blek_hud,207,5,1,0
6,blek_hud,425,6,1,1
6,blek_hud,194,5,1,1
6,blek_hud,131,6,1,1
6,blek_hud,201,2,1,0
6,blek_hud,205,4,0,1
6,blek_hud,149,6,1,0
6,blek_hud,182,2,1,1
6,blek_hud,246,6,0,0
6,blek_hud,573,4,1,0
6,blek_hud,221,6,1,1
6,blek_hud,185,3,1,0
6,blek_hud,110,4,1,1
6,blek_hud,139,5,1,0
6,blek_hud,288,2,1,0
6,blek_hud,280,6,1,0
6,blek_hud,281,6,0,1
6,blek_hud,292,5,1,1
6,blek_hud,195,4,1,0
6,blek_hud,224,5,0,0
6,blek_hud,138,6,0,0
6,blek_hud,213,6,1,1
6,blek_hud,168,4,0,0
6,blek_hud,186,1,1,0
6,blek_hud,215,7,1,0
6,blek_hud,265,5,0,1
6,blek_hud,202,5,1,0
6,blek_hud,264,4,0,1
6,blek_hud,232,6,1,1
6,blek_hud,223,6,0,0
6,blek_hud,197,4,1,0
6,blek_hud,272,5,0,1
6,blek_hud,431,5,1,0
6,blek_hud,112,4,1,0
6,blek_hud,151,4,1,0
6,blek_hud,136,4,1,1
6,blek_hud,127,6,1,1
6,blek_hud,298,5,0,1
6,blek_hud,165,4,0,0
6,blek_hud,116,1,0,1
6,blek_hud,229,6,0,0
6,blek_hud,247,6,0,1
6,blek_hud,133,4,1,0
6,blek_hud,203,2,1,1
6,blek_hud,121,2,1,0
6,blek_hud,106,5,1,1
6,blek_hud,189,7,0,1
6,blek_hud,156,5,1,0
6,blek_hud,164,6,1,0
6,blek_hud,274,5,1,0
6,blek_hud,293,5,0,0
6,blek_hud,167,3,0,1
6,blek_hud,204,3,1,0
6,blek_hud,124,5,0,1
6,blek_hud,147,4,1,1
6,blek_hud,137,5,0,0
6,blek_hud,260,5,0,0
6,blek_hud,214,5,1,1
6,blek_hud,253,4,1,0
6,blek_hud,269,5,0,0
6,blek_hud,119,6,1,0
6,blek_hud,115,6,0,1
6,blek_hud,220,5,0,0
6,blek_hud,155,4,1,0
6,blek_hud,238,4,1,0
6,blek_hud,173,3,1,0
6,blek_hud,256,5,0,1
6,blek_hud,266,2,0,1
6,blek_hud,270,6,0,1
6,blek_hud,279,4,1,1
6,blek_hud,174,5,1,1
6,blek_hud,302,2,0,1
6,blek_hud,209,6,1,0
6,blek_hud,103,6,1,0
6,blek_hud,276,4,0,0
6,blek_hud,241,3,0,0
6,blek_hud,252,2,0,1
6,blek_hud,418,7,1,1
6,blek_hud,235,6,1,1
6,blek_hud,181,4,1,0
6,blek_hud,433,3,1,1
6,blek_hud,287,6,1,0
6,blek_hud,125,5,1,1
6,blek_hud,111,6,1,1
6,blek_hud,218,4,1,1
6,blek_hud,210,4,1,0
6,blek_hud,190,4,0,1
6,blek_hud,172,3,0,1
6,blek_hud,301,3,0,1
6,blek_hud,143,5,0,1
6,blek_hud,217,4,1,1
6,blek_hud,177,4,1,1
6,blek_hud,285,4,0,0
6,blek_hud,263,4,0,1
6,blek_hud,120,5,1,1
6,blek_hud,101,4,1,0
6,blek_hud,198,5,1,0
6,blek_hud,102,4,1,0
6,blek_hud,135,3,1,1
6,blek_hud,243,5,1,1
6,blek_hud,242,6,0,0
6,blek_hud,166,6,0,1
6,blek_hud,236,5,1,1
6,blek_hud,144,3,0,1
6,blek_hud,230,6,0,0
6,blek_hud,130,6,1,1
6,blek_hud,289,5,0,0
6,blek_hud,271,4,0,1
6,blek_hud,188,2,0,0
6,blek_hud,258,6,0,0
6,blek_hud,208,6,1,0
6,blek_hud,129,4,1,0
6,blek_hud,291,2,1,1
6,blek_hud,254,5,1,0
6,blek_hud,161,3,0,0
6,blek_hud,259,6,0,1
6,blek_hud,163,5,1,0
6,blek_hud,105,5,1,1
6,blek_hud,175,3,1,1
6,blek_hud,417,6,1,1
6,blek_hud,192,5,0,1
6,blek_hud,193,5,1,1
6,blek_hud,248,4,0,1
6,blek_hud,451,4,0,0
6,blek_hud,216,5,1,0
6,blek_hud,196,4,1,0
6,blek_hud,104,2,1,0
6,blek_hud,184,5,0,0
6,blek_hud,187,2,0,0
6,blek_hud,180,4,1,0
6,blek_hud,178,6,1,1
6,blek_hud,171,4,0,1
6,blek_hud,123,4,0,1
6,blek_hud,152,5,1,1
6,blek_hud,206,5,0,1
6,blek_hud,306,4,0,0
6,blek_hud,153,3,1,1
6,blek_hud,233,4,1,1
6,blek_hud,132,6,1,0
6,blek_hud,146,7,1,1
6,blek_hud,154,4,1,0
6,blek_hud,290,7,0,1
6,blek_hud,134,7,1,0
6,blek_hud,117,4,0,0
6,blek_hud,176,3,1,1
6,blek_hud,160,2,0,0
5,trotthet,238,3,1,0
5,trotthet,135,5,1,1
5,trotthet,104,6,1,0
5,trotthet,138,3,0,0
5,trotthet,290,3,0,1
5,trotthet,116,6,0,1
5,trotthet,163,4,1,0
5,trotthet,243,3,1,1
5,trotthet,185,4,1,0
5,trotthet,577,6,0,0
5,trotthet,293,1,0,0
5,trotthet,209,2,1,0
5,trotthet,246,1,0,0
5,trotthet,204,4,1,0
5,trotthet,216,3,1,0
5,trotthet,125,5,1,1
5,trotthet,102,5,1,0
5,trotthet,573,4,1,0
5,trotthet,211,6,1,1
5,trotthet,168,3,0,0
5,trotthet,272,3,0,1
5,trotthet,208,5,1,0
5,trotthet,241,6,0,0
5,trotthet,281,4,0,1
5,trotthet,155,6,1,0
5,trotthet,433,5,1,1
5,trotthet,297,4,0,1
5,trotthet,121,6,1,0
5,trotthet,264,5,0,1
5,trotthet,123,6,0,1
5,trotthet,145,3,1,1
5,trotthet,260,5,0,0
5,trotthet,153,2,1,1
5,trotthet,301,2,0,1
5,trotthet,220,4,0,0
5,trotthet,269,4,0,0
5,trotthet,179,6,1,0
5,trotthet,174,3,1,1
5,trotthet,122,4,1,1
5,trotthet,302,6,0,1
5,trotthet,240,2,0,1
5,trotthet,191,4,0,0
5,trotthet,144,5,0,1
5,trotthet,210,1,1,0
5,trotthet,156,3,1,0
5,trotthet,137,3,0,0
5,trotthet,136,6,1,1
5,trotthet,222,6,1,1
5,trotthet,181,1,1,0
5,trotthet,244,5,1,1
5,trotthet,195,3,1,0
5,trotthet,254,5,1,0
5,trotthet,258,3,0,0
5,trotthet,128,5,1,0
5,trotthet,306,5,0,0
5,trotthet,126,2,1,1
5,trotthet,167,4,0,1
5,trotthet,274,2,1,0
5,trotthet,218,2,1,1
5,trotthet,229,2,0,0
5,trotthet,110,2,1,1
5,trotthet,235,3,1,1
5,trotthet,103,6,1,0
5,trotthet,286,6,0,1
5,trotthet,109,4,1,0
5,trotthet,130,5,1,1
5,trotthet,291,4,1,1
5,trotthet,175,5,1,1
5,trotthet,176,7,1,1
5,trotthet,177,7,1,1
5,trotthet,189,1,0,1
5,trotthet,120,1,1,1
5,trotthet,266,4,0,1
5,trotthet,265,1,0,1
5,trotthet,124,1,0,1
5,trotthet,188,2,0,0
5,trotthet,249,1,1,0
5,trotthet,248,1,0,1
5,trotthet,268,7,0,0
5,trotthet,292,3,1,1
5,trotthet,173,2,1,0
5,trotthet,187,2,0,0
5,trotthet,146,6,1,1
5,trotthet,276,6,0,0
5,trotthet,159,5,0,0
5,trotthet,247,5,0,1
5,trotthet,431,5,1,0
5,trotthet,289,3,0,0
5,trotthet,108,3,1,1
5,trotthet,224,1,0,0
5,trotthet,280,2,1,0
5,trotthet,183,7,0,0
5,trotthet,160,3,0,0
5,trotthet,207,4,1,0
5,trotthet,223,2,0,0
5,trotthet,206,1,0,1
5,trotthet,236,1,1,1
5,trotthet,151,2,1,0
5,trotthet,232,6,1,1
5,trotthet,253,4,1,0
5,trotthet,252,2,0,1
5,trotthet,106,6,1,1
5,trotthet,214,4,1,1
5,trotthet,190,7,0,1
5,trotthet,417,5,1,1
5,trotthet,171,1,0,1
5,trotthet,203,6,1,1
5,trotthet,193,4,1,1
5,trotthet,147,3,1,1
5,trotthet,285,2,0,0
5,trotthet,180,6,1,0
5,trotthet,228,7,1,1
5,trotthet,230,1,0,0
5,trotthet,117,5,0,0
5,trotthet,119,5,1,0
5,trotthet,111,4,1,1
5,trotthet,202,3,1,0
5,trotthet,257,2,0,1
5,trotthet,217,4,1,1
5,trotthet,178,3,1,1
5,trotthet,149,4,1,0
5,trotthet,197,1,1,0
5,trotthet,129,6,1,0
5,trotthet,192,1,0,1
5,trotthet,425,2,1,1
5,trotthet,245,2,0,1
5,trotthet,233,2,1,1
5,trotthet,201,6,1,0
5,trotthet,198,5,1,0
5,trotthet,172,7,0,1
5,trotthet,162,3,0,0
5,trotthet,242,2,0,0
5,trotthet,275,1,0,1
5,trotthet,215,4,1,0
5,trotthet,256,2,0,1
5,trotthet,194,5,1,1
5,trotthet,143,7,0,1
5,trotthet,288,7,1,0
5,trotthet,451,1,0,0
5,trotthet,107,3,1,1
5,trotthet,212,4,1,1
5,trotthet,205,1,0,1
5,trotthet,298,4,0,1
5,trotthet,226,4,1,1
5,trotthet,267,7,0,0
5,trotthet,263,5,0,1
5,trotthet,418,7,1,1
5,trotthet,219,1,0,0
5,trotthet,282,3,0,0
5,trotthet,279,4,1,1
5,trotthet,255,6,0,0
5,trotthet,131,3,1,1
5,trotthet,161,4,0,0
5,trotthet,154,2,1,0
5,trotthet,259,2,0,1
5,trotthet,152,6,1,1
5,trotthet,132,7,1,0
5,trotthet,182,5,1,1
5,trotthet,101,7,1,0
5,trotthet,270,2,0,1
5,trotthet,271,2,0,1
5,trotthet,166,4,0,1
5,trotthet,105,6,1,1
5,trotthet,287,2,1,0
5,trotthet,239,6,0,1
5,trotthet,305,5,0,0
5,trotthet,278,5,0,0
5,trotthet,165,4,0,0
5,trotthet,196,4,1,0
5,trotthet,213,5,1,1
5,trotthet,115,3,0,1
5,trotthet,134,6,1,0
5,trotthet,140,7,1,0
5,trotthet,112,7,1,0
5,trotthet,186,7,1,0
5,trotthet,127,5,1,1
5,trotthet,133,4,1,0
5,trotthet,221,6,1,1
5,trotthet,184,5,0,0
5,halsa,167,5,0,1
5,halsa,281,3,0,1
5,halsa,282,6,0,0
5,halsa,145,5,1,1
5,halsa,126,3,1,1
5,halsa,206,4,0,1
5,halsa,272,5,0,1
5,halsa,222,6,1,1
5,halsa,108,7,1,1
5,halsa,271,4,0,1
5,halsa,233,5,1,1
5,halsa,166,5,0,1
5,halsa,165,5,0,0
5,halsa,152,5,1,1
5,halsa,138,4,0,0
5,halsa,182,3,1,1
5,halsa,205,3,0,1
5,halsa,218,4,1,1
5,halsa,121,3,1,0
5,halsa,117,2,0,0
5,halsa,181,2,1,0
5,halsa,298,2,0,1
5,halsa,172,4,0,1
5,halsa,263,4,0,1
5,halsa,178,5,1,1
5,halsa,418,6,1,1
5,halsa,177,7,1,1
5,halsa,124,4,0,1
5,halsa,276,3,0,0
5,halsa,139,4,1,0
5,halsa,248,2,0,1
5,halsa,267,5,0,0
5,halsa,190,5,0,1
5,halsa,213,4,1,1
5,halsa,290,4,0,1
5,halsa,164,5,1,0
5,halsa,297,5,0,1
5,halsa,433,4,1,1
5,halsa,230,3,0,0
5,halsa,451,1,0,0
5,halsa,106,7,1,1
5,halsa,232,7,1,1
5,halsa,102,7,1,0
5,halsa,292,7,1,1
5,halsa,136,7,1,1
5,halsa,160,5,0,0
5,halsa,291,5,1,1
5,halsa,243,6,1,1
5,halsa,183,6,0,0
5,halsa,174,4,1,1
5,halsa,229,4,0,0
5,halsa,293,2,0,0
5,halsa,115,1,0,1
5,halsa,289,2,0,0
5,halsa,257,3,0,1
5,halsa,147,6,1,1
5,halsa,245,5,0,1
5,halsa,198,6,1,0
5,halsa,184,5,0,0
5,halsa,119,5,1,0
5,halsa,254,5,1,0
5,halsa,228,6,1,1
5,halsa,130,4,1,1
5,halsa,219,4,0,0
5,halsa,269,4,0,0
5,halsa,306,5,0,0
5,halsa,305,5,0,0
5,halsa,260,7,0,0
5,halsa,171,3,0,1
5,halsa,137,5,0,0
5,halsa,110,4,1,1
5,halsa,264,5,0,1
5,halsa,127,6,1,1
5,halsa,226,6,1,1
5,halsa,143,6,0,1
5,halsa,151,6,1,0
5,halsa,188,5,0,0
5,halsa,235,5,1,1
5,halsa,252,2,0,1
5,halsa,173,2,1,0
5,halsa,149,4,1,0
5,halsa,203,3,1,1
5,halsa,120,4,1,1
5,halsa,192,3,0,1
5,halsa,431,5,1,0
5,halsa,217,4,1,1
5,halsa,240,5,0,1
5,halsa,270,5,0,1
5,halsa,204,7,1,0
5,halsa,140,7,1,0
5,halsa,288,7,1,0
5,halsa,216,7,1,0
5,halsa,195,6,1,0
5,halsa,105,6,1,1
5,halsa,253,5,1,0
5,halsa,280,2,1,0
5,halsa,193,5,1,1
5,halsa,209,4,1,0
5,halsa,286,6,0,1
5,halsa,577,5,0,0
5,halsa,191,5,0,0
5,halsa,187,5,0,0
5,halsa,197,4,1,0
5,halsa,103,4,1,0
5,halsa,417,4,1,1
5,halsa,168,5,0,0
5,halsa,255,7,0,0
5,halsa,239,5,0,1
5,halsa,259,5,0,1
5,halsa,180,4,1,0
5,halsa,179,4,1,0
5,halsa,129,5,1,0
5,halsa,132,4,1,0
5,halsa,266,6,0,1
5,halsa,247,5,0,1
5,halsa,201,7,1,0
5,halsa,153,4,1,1
5,halsa,107,6,1,1
5,halsa,301,2,0,1
5,halsa,159,6,0,0
5,halsa,256,5,0,1
5,halsa,109,5,1,0
5,halsa,131,5,1,1
5,halsa,202,2,1,0
5,halsa,133,2,1,0
5,halsa,111,3,1,1
5,halsa,244,6,1,1
5,halsa,287,1,1,0
5,halsa,215,4,1,0
5,halsa,425,6,1,1
5,halsa,249,4,1,0
5,halsa,224,1,0,0
5,halsa,104,5,1,0
5,halsa,223,6,0,0
5,halsa,278,7,0,0
5,halsa,146,7,1,1
5,halsa,125,6,1,1
5,halsa,274,5,1,0
5,halsa,265,4,0,1
5,halsa,144,3,0,1
5,halsa,128,5,1,0
5,halsa,242,2,0,0
5,halsa,214,4,1,1
5,halsa,123,5,0,1
5,halsa,194,6,1,1
5,halsa,154,5,1,0
5,halsa,212,6,1,1
5,halsa,163,6,1,0
5,halsa,161,6,0,0
5,halsa,189,2,0,1
5,halsa,122,2,1,1
5,halsa,175,3,1,1
5,halsa,134,5,1,0
5,halsa,258,6,0,0
5,halsa,176,6,1,1
5,halsa,101,7,1,0
5,halsa,162,3,0,0
5,halsa,185,3,1,0
5,halsa,246,3,0,0
5,halsa,220,4,0,0
5,halsa,155,6,1,0
5,halsa,210,1,1,0
5,halsa,156,4,1,0
5,halsa,302,6,0,1
5,halsa,279,5,1,1
5,halsa,207,4,1,0
5,halsa,208,3,1,0
5,halsa,221,3,1,1
5,halsa,238,3,1,0
5,halsa,236,4,1,1
5,halsa,275,2,0,1
5,halsa,573,6,1,0
5,halsa,268,7,0,0
5,halsa,186,6,1,0
5,halsa,211,5,1,1
5,halsa,285,3,0,0
5,halsa,196,4,1,0
5,halsa,112,5,1,0
5,halsa,135,5,1,1
5,halsa,116,5,0,1
5,blek_hud,127,7,1,1
5,blek_hud,226,7,1,1
5,blek_hud,256,7,0,1
5,blek_hud,186,4,1,0
5,blek_hud,130,7,1,1
5,blek_hud,266,4,0,1
5,blek_hud,230,7,0,0
5,blek_hud,291,2,1,1
5,blek_hud,175,4,1,1
5,blek_hud,235,7,1,1
5,blek_hud,292,7,1,1
5,blek_hud,203,2,1,1
5,blek_hud,207,5,1,0
5,blek_hud,156,6,1,0
5,blek_hud,260,7,0,0
5,blek_hud,232,7,1,1
5,blek_hud,147,5,1,1
5,blek_hud,198,4,1,0
5,blek_hud,213,6,1,1
5,blek_hud,105,7,1,1
5,blek_hud,233,1,1,1
5,blek_hud,172,3,0,1
5,blek_hud,263,6,0,1
5,blek_hud,573,7,1,0
5,blek_hud,202,4,1,0
5,blek_hud,167,6,0,1
5,blek_hud,180,6,1,0
5,blek_hud,577,6,0,0
5,blek_hud,183,7,0,0
5,blek_hud,121,2,1,0
5,blek_hud,242,7,0,0
5,blek_hud,268,7,0,0
5,blek_hud,288,7,1,0
5,blek_hud,433,6,1,1
5,blek_hud,181,6,1,0
5,blek_hud,301,2,0,1
5,blek_hud,224,5,0,0
5,blek_hud,252,1,0,1
5,blek_hud,123,6,0,1
5,blek_hud,188,3,0,0
5,blek_hud,278,7,0,0
5,blek_hud,287,6,1,0
5,blek_hud,112,6,1,0
5,blek_hud,255,6,0,0
5,blek_hud,221,6,1,1
5,blek_hud,279,6,1,1
5,blek_hud,189,6,0,1
5,blek_hud,289,6,0,0
5,blek_hud,244,7,1,1
5,blek_hud,190,6,0,1
5,blek_hud,115,7,0,1
5,blek_hud,211,7,1,1
5,blek_hud,248,6,0,1
5,blek_hud,124,6,0,1
5,blek_hud,282,4,0,0
5,blek_hud,108,7,1,1
5,blek_hud,451,1,0,0
5,blek_hud,247,7,0,1
5,blek_hud,139,5,1,0
5,blek_hud,223,6,0,0
5,blek_hud,187,1,0,0
5,blek_hud,219,6,0,0
5,blek_hud,132,6,1,0
5,blek_hud,182,5,1,1
5,blek_hud,128,2,1,0
5,blek_hud,258,5,0,0
5,blek_hud,267,6,0,0
5,blek_hud,155,7,1,0
5,blek_hud,136,7,1,1
5,blek_hud,228,3,1,1
5,blek_hud,205,6,0,1
5,blek_hud,431,7,1,0
5,blek_hud,236,7,1,1
5,blek_hud,162,7,0,0
5,blek_hud,179,3,1,0
5,blek_hud,133,5,1,0
5,blek_hud,196,6,1,0
5,blek_hud,119,6,1,0
5,blek_hud,122,7,1,1
5,blek_hud,274,6,1,0
5,blek_hud,125,6,1,1
5,blek_hud,241,4,0,0
5,blek_hud,417,7,1,1
5,blek_hud,222,7,1,1
5,blek_hud,153,5,1,1
5,blek_hud,109,6,1,0
5,blek_hud,151,6,1,0
5,blek_hud,243,6,1,1
5,blek_hud,104,3,1,0
5,blek_hud,129,6,1,0
5,blek_hud,218,6,1,1
5,blek_hud,215,7,1,0
5,blek_hud,204,6,1,0
5,blek_hud,144,6,0,1
5,blek_hud,305,6,0,0
5,blek_hud,184,5,0,0
5,blek_hud,240,5,0,1
5,blek_hud,259,7,0,1
5,blek_hud,253,5,1,0
5,blek_hud,120,7,1,1
5,blek_hud,271,6,0,1
5,blek_hud,171,3,0,1
5,blek_hud,276,7,0,0
5,blek_hud,135,1,1,1
5,blek_hud,285,2,0,0
5,blek_hud,239,6,0,1
5,blek_hud,264,6,0,1
5,blek_hud,298,6,0,1
5,blek_hud,302,3,0,1
5,blek_hud,192,5,0,1
5,blek_hud,178,7,1,1
5,blek_hud,229,6,0,0
5,blek_hud,160,1,0,0
5,blek_hud,140,6,1,0
5,blek_hud,145,4,1,1
5,blek_hud,201,6,1,0
5,blek_hud,290,7,0,1
5,blek_hud,286,4,0,1
5,blek_hud,101,6,1,0
5,blek_hud,194,7,1,1
5,blek_hud,185,6,1,0
5,blek_hud,191,3,0,0
5,blek_hud,176,5,1,1
5,blek_hud,214,7,1,1
5,blek_hud,217,5,1,1
5,blek_hud,210,3,1,0
5,blek_hud,257,7,0,1
5,blek_hud,246,7,0,0
5,blek_hud,293,7,0,0
5,blek_hud,174,6,1,1
5,blek_hud,220,7,0,0
5,blek_hud,265,7,0,1
5,blek_hud,418,7,1,1
5,blek_hud,149,7,1,0
5,blek_hud,216,6,1,0
5,blek_hud,165,7,0,0
5,blek_hud,269,6,0,0
5,blek_hud,106,6,1,1
5,blek_hud,126,6,1,1
5,blek_hud,168,6,0,0
5,blek_hud,306,5,0,0
5,blek_hud,154,6,1,0
5,blek_hud,163,5,1,0
5,blek_hud,131,6,1,1
5,blek_hud,249,7,1,0
5,blek_hud,110,5,1,1
5,blek_hud,238,5,1,0
5,blek_hud,143,5,0,1
5,blek_hud,254,5,1,0
5,blek_hud,195,6,1,0
5,blek_hud,212,7,1,1
5,blek_hud,166,7,0,1
5,blek_hud,193,6,1,1
5,blek_hud,206,6,0,1
5,blek_hud,107,7,1,1
5,blek_hud,425,7,1,1
5,blek_hud,146,7,1,1
5,blek_hud,280,7,1,0
5,blek_hud,102,7,1,0
5,blek_hud,245,6,0,1
5,blek_hud,137,5,0,0
5,blek_hud,297,7,0,1
5,blek_hud,111,7,1,1
5,blek_hud,117,6,0,0
5,blek_hud,173,4,1,0
5,blek_hud,208,7,1,0
5,blek_hud,209,7,1,0
5,blek_hud,270,7,0,1
5,blek_hud,103,7,1,0
5,blek_hud,164,7,1,0
5,blek_hud,159,7,0,0
5,blek_hud,281,6,0,1
5,blek_hud,275,6,0,1
5,blek_hud,161,5,0,0
5,blek_hud,272,7,0,1
5,blek_hud,177,5,1,1
5,blek_hud,138,7,0,0
5,blek_hud,116,1,0,1
5,blek_hud,134,7,1,0
5,blek_hud,197,6,1,0
5,blek_hud,152,6,1,1
60,halsa,270,4,0,1
60,halsa,127,5,1,1
60,halsa,139,3,1,0
60,halsa,253,2,1,0
60,halsa,201,5,1,0
60,halsa,191,5,0,0
60,halsa,577,6,0,0
60,halsa,123,3,0,1
60,halsa,188,4,0,0
60,halsa,173,5,1,0
60,halsa,130,6,1,1
60,halsa,298,4,0,1
60,halsa,215,2,1,0
60,halsa,285,3,0,0
60,halsa,140,6,1,0
60,halsa,267,5,0,0
60,halsa,159,6,0,0
60,halsa,291,4,1,1
60,halsa,185,3,1,0
60,halsa,286,6,0,1
60,halsa,116,5,0,1
60,halsa,182,3,1,1
60,halsa,236,4,1,1
60,halsa,209,5,1,0
60,halsa,175,3,1,1
60,halsa,124,6,0,1
60,halsa,101,7,1,0
60,halsa,217,3,1,1
60,halsa,260,6,0,0
60,halsa,275,5,0,1
60,halsa,156,4,1,0
60,halsa,131,3,1,1
60,halsa,224,5,0,0
60,halsa,189,3,0,1
60,halsa,292,3,1,1
60,halsa,221,4,1,1
60,halsa,256,5,0,1
60,halsa,143,6,0,1
60,halsa,161,3,0,0
60,halsa,290,6,0,1
60,halsa,211,4,1,1
60,halsa,271,3,0,1
60,halsa,154,4,1,0
60,halsa,110,2,1,1
60,halsa,219,6,0,0
60,halsa,259,4,0,1
60,halsa,117,3,0,0
60,halsa,183,5,0,0
60,halsa,138,3,0,0
60,halsa,107,4,1,1
60,halsa,122,3,1,1
60,halsa,302,7,0,1
60,halsa,152,5,1,1
60,halsa,433,4,1,1
60,halsa,279,5,1,1
60,halsa,160,4,0,0
60,halsa,166,4,0,1
60,halsa,126,2,1,1
60,halsa,254,4,1,0
60,halsa,149,3,1,0
60,halsa,193,5,1,1
60,halsa,144,4,0,1
60,halsa,108,5,1,1
60,halsa,165,5,0,0
60,halsa,128,6,1,0
60,halsa,111,6,1,1
60,halsa,190,6,0,1
60,halsa,179,6,1,0
60,halsa,178,7,1,1
